ID,text,food,experience,service,atmosphere,price
438,They pray to their Food Gods to make them into a good pizza like VT's.,1,0,0,0,0
232,The place was quiet and delightful.,0,0,0,1,0
3489,"As much as I like the food there, I can't bring myself to go back.",1,1,0,0,0
3600,It looked like shredded cheese partly done - still in strips.,1,0,0,0,0
1183,The soup is pretty good too.,1,0,0,0,0
2663,It is so easy to get a reservation at a top place in NYC with a week's notice.,0,1,0,0,0
1118,"If you go to Roth's try to be served by Mike, he is GREAT!!",0,0,1,0,0
502,We were very surprised by how good the food was on our first visit here on a Sunday night.,1,0,0,0,0
1287,I live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of The Pizza Place at 3am.,0,1,0,0,0
1094,The food is amazing!!!!,1,0,0,0,0
700,"For the price, you cannot eat this well in Manhattan.",1,0,0,0,1
1014,The atmosphere is great!!!,0,0,0,1,0
405,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",1,0,0,0,0
487,The pickles were great addition.,1,0,0,0,0
3410,You must try the shrimp appetizers.,1,0,0,0,0
1991,"The production is a symphony, alot of fun to experience.The food sublime for the most part.",1,1,0,0,0
3587,"my wife and i have been going to nyc for years and wouldn't miss roxy,s food is expensive but it's new york!",0,1,0,0,1
2294,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,1,0,0,0,0
1680,"The restaurant was packed at first, so we waited at the bar for about 20 minutes before we were seated.",0,1,0,0,0
483,"While there are plenty of places to go for a good corned beef sandwich, Katz's has a charm about it.",1,0,0,0,0
359,"However, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked PERRRRRRRRRFECT.",1,0,0,0,0
2795,Priced at upper intermediate range.,0,0,0,0,1
342,"The fish was adequate, but inexpertly sliced.",1,0,0,0,0
2544,I don't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer.,0,1,0,1,0
3703,They used shredded cheese on top!,1,0,0,0,0
1677,"The only positive was the wait staff, which was prompt, knowledgable, and likeable.",0,0,1,0,0
2554,I couldn't reccommend their Godmother pizza any higher.,1,0,0,0,0
1412,"I am not a vegetarian but, almost all the dishes were great.",1,0,0,0,0
2251,I was very impressed by this low-key upper eastsider and their authentically thai cuisine!!!,1,0,0,1,0
3531,My friend's food was also the complete opposite of what it's supposed to taste like (aND look like).,1,0,0,0,0
1869,I would like to return and try some of the other menu items when I don't have to rush off to a show.,1,0,0,0,0
3243,"Hopefully next time, I will save room for dessert.",1,0,0,0,0
2316,"Not a typical pizza joint, but good for a low key and fairly cheap nice sit down dinner.",1,0,0,0,1
486,The corned beef was tender and melted in my mouth.,1,0,0,0,0
3469,"The best Chicken pad tai, I've ever had.",1,0,0,0,0
1662,$20 for all you can eat sushi cannot be beaten.,0,0,0,0,1
528,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,0,0,0,1,0
2640,We got a little tipsy from the sake but isn't that what Saturday nights with the girlfriends are all about?,0,1,0,0,0
1176,"I almost wanted to write a bad review, so no one would ever go here and I could have all the dumplings to myself!",1,0,0,0,0
3643,"Always a nice crowd, but never loud.",0,0,0,1,0
3111,"The service is spotty, sometimes really friendly and sometimes barely there.",0,0,1,0,0
1340,Decor is minimalist and clean - nothing to distract or commend.,0,0,0,1,0
1111,"His drinks are very inventive, delicious and classy.",1,0,0,0,0
3259,This isn't your corner Chinese food takeout.,0,1,0,0,0
3040,"Try ordering from the regular menu, then you would not regret!",1,0,0,0,0
513,"Told us to sit anywhere, and when we sat he said the table was reserved.",0,0,1,0,0
3011,"uni from maine vs california, sea vs freshwater eel) to get a good taste comparison.",0,1,0,0,0
3248,"The crispy chicken wasn't for us, though.",1,0,0,0,0
3291,Food is great.,1,0,0,0,0
3127,This place is incredibly tiny.,0,0,0,1,0
1904,"I didn't complain, I liked the atmosphere so much.",0,0,0,1,0
1006,I've been to several places for Dim Sum and this has got to be the WORST.,1,1,0,0,0
2003,Dinner took almost 4 hours without any lag time.,0,1,0,0,0
1041,The people in the restaurant were pretty obnoxious and loud.,0,0,0,1,0
1089,"The sandwiches are dry, tasteless and way overpriced.",1,0,0,0,1
3710,Price no more than a Jersey deli but way better.,0,0,0,0,1
663,The fried rice is really good too.,1,0,0,0,0
1532,Made my dining experience uncomfortable.,0,1,0,0,0
1509,"still stay away, the table next to us walked out after my table and aanother were serves eventhough they were there much longer...",0,0,1,0,0
2220,I was with a party of 7 (close but not next the the front doors) and we were eating with our coats on.,0,0,0,1,0
518,"A very inviting restaurant, with friendly service.",0,0,1,1,0
3639,We also had shared a house salad that was fresh.,1,0,0,0,0
2852,The ceiling is amazing!,0,0,0,1,0
2964,Not a small feat for good french food in the area.,1,0,0,0,0
28,Food was average but tasty.,1,0,0,0,0
131,Big Wong gets big Ups for a fine establishment.,0,0,0,1,0
1580,The staff was the friendliest that have seen in New York.,0,0,1,0,0
2279,"Overall, I'm still impressed that the place even exists and the prices are quite decent but then again, its Chinatown.",0,1,0,0,1
2975,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",0,0,0,1,0
3496,Pizza was a little soggy.,1,0,0,0,0
3321,The only problem is that the manager is a complete incompetent.,0,0,1,0,0
699,The wine list is interesting and has many good values.,1,0,0,0,0
1370,I'm still mad that i had to pay for lousy food.,1,0,0,0,0
3340,This restaurant used to be our regular Thursday night dinner location.,0,1,0,0,0
3334,Definite go if you're used to good Indian restaurant food from abroad.,1,0,0,0,0
2463,"THR AT MOSHPHERE IS COMPACT, MODERN, YET COZY.",0,0,0,1,0
2297,"By far, the best pizza in Manhattan.",1,0,0,0,0
2538,"The food is mostly made from scratch, fresh and well prepared.",1,0,0,0,0
3060,"Worse of all, $60 was erroneously added to our $80 bill.",0,0,1,0,0
2071,Try the sea bass.,1,0,0,0,0
1054,"But they don't have a toaster, which is strange.",0,0,1,0,0
1040,"So, for good food i'd recommend it, but not for a fun night out.",1,0,0,1,0
1324,A must for all the Dosa lovers.,1,0,0,0,0
2365,Someone else recommended the dessert - we also left that.,1,0,0,0,0
264,The exotic food is beautifully presented and is a delight in delicious combinations.,1,0,0,0,0
731,"Try the mediterranean salad, it is a true experience for your taste buds!!",1,0,0,0,0
1564,People are always friendly.,0,0,1,0,0
744,Service was prompt and courteous.,0,0,1,0,0
3665,"Chance is a small cozy restaurant, with a romantic feel to it, the decor is great.",0,0,0,1,0
1128,"It was nice and fresh, but I can't give it high scores on being authentic thai.",1,0,0,0,0
566,"Got club soda, filled with ice, no lime.",0,0,1,0,0
3434,"Oh, and the complimentary pudding dessert was just enough- yummy!",1,0,0,0,0
626,We were walking around the village and went into this place just for some drinks.,0,1,0,0,0
1673,Decent wine selection too.,1,0,0,0,0
2637,I have to say I have never had a disapointing meal here.,1,0,0,0,0
2193,But the thai is definitely not great -- bland and indistinguished.,1,0,0,0,0
1660,Stuffing yourself with Japanese food is a rare thing.,1,0,0,0,0
1575,Our family never expected such incredible entertainment in a restaurant.,0,0,0,1,0
2908,i would recommend reservations on weekends though.,0,1,0,0,0
1608,Great pizza for lunch place.,1,0,0,0,0
377,We were a group of 8 and well seved.,0,1,1,0,0
2841,"I'm no food critic, but I'd like to think I have a tiny bit of experience under my belt having lived in NY for the last 11 years.",0,1,0,0,0
1418,I noted it was crossed off on the bill.,0,1,0,0,0
814,The food was absolutely amazing!!,1,0,0,0,0
3435,Mermaid Inn is an overall good restaurant with really good seafood.,1,1,0,0,0
664,The staff is also attentive and friendly.,0,0,1,0,0
1644,The all you can eat deal is truly amazing here.,0,0,0,0,1
2101,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,1,0,0,0,1
1594,The food was good too.,1,0,0,0,0
3572,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",0,0,1,0,0
789,The menu is nothing like the one on the website.,1,0,0,0,0
3661,We walked in on a Wednesday night and were seated promptly.,0,0,1,0,0
3682,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",0,0,1,0,0
978,The food has been consistant for years and it never lets you down.,1,0,0,0,0
1029,I found the variety of the sashimi plate to be satisfying - fresh and yummy.,1,0,0,0,0
3470,"And forget what you read under me, the atmosphere isn't that bad either.",0,0,0,1,0
2223,The food was spicy and delicious.,1,0,0,0,0
1339,Went for a late weekday lunch.,0,1,0,0,0
1140,"Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.",1,0,0,0,0
1174,"Although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.",0,0,0,1,0
1216,Great place to grab a hot bagel on the way to work.,1,0,0,0,0
1856,We were looking forward to nice glass of Sangria when we arrived.,1,0,0,0,0
3318,I would highly recommand requesting a table by the window.,0,1,0,0,0
401,"The service, however, was a bright flower in a garden.",0,0,1,0,0
2944,We've been to Grocery three times and not once has an item on the menu disappointed.,1,0,0,0,0
1344,A touch more jalapeno heat for contrast and it would have been very good indeed.,1,0,0,0,0
1840,The location is perfect.,0,0,0,1,0
3536,The lunch special is an asbolute steal.,0,0,0,0,1
1363,This food is asian-air fusion.,1,0,0,0,0
558,There are a few Italian employees who may not speak the best English but for me that adds to the experience.,0,0,1,0,0
2042,Not worth the prices.,0,0,0,0,1
1114,From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.,0,0,1,0,0
3276,She gets 10 for her excellent service and advice.,0,0,1,0,0
960,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,1,0,0,1,0
3555,"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.",1,0,0,0,0
696,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",1,1,0,0,0
768,"If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...",0,0,0,1,0
3636,"We were on our way back to NJ, and since I am in NY, we figured why not grab some food?",0,1,0,0,0
3695,sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!,0,0,0,0,1
524,LOVE the atmosphere - felt like I was in Paris.,0,0,0,1,0
801,Every course was better than the next.,1,0,0,0,0
266,The staff is incredibly helpful and attentive.,0,0,1,0,0
1986,"If presentation and service is your thing, then this magic show works.",0,0,1,0,0
1240,"Apparently, the good cook works then.",1,0,0,0,0
1787,The Yellowtail was particularly good as well.,1,0,0,0,0
2412,"Spice is sleek, modern and cool with a menu that will not hurt your wallet.",0,0,0,1,1
714,Very affordable and excellent ambient!,0,0,0,1,1
3002,"More important, the sushi rivals the best in Tokyo.",1,0,0,0,0
2616,I have never had cheescake like this.,1,0,0,0,0
2969,"Bill a little high, but worth it.",0,0,0,0,1
2410,"My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.",0,0,1,0,0
3206,Its a go-to for dates as well as entertaining out of town guests.,0,0,0,1,0
837,Why do people rave about the ambience.,0,0,0,1,0
1244,Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.,0,1,0,0,0
348,Great sushi experience.,1,0,0,0,0
2039,They charge $6.00 for rice.,0,0,0,0,1
2990,My steak au poivre was one of the worst I've had.,1,0,0,0,0
811,The place was real empty but that was because this was the first Sunday they ever opened.,0,0,0,1,0
3236,You get the sense that the people there care about their restaurant and about your experience and that is very nice.,0,0,1,0,0
1606,"Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.",1,0,1,0,0
300,My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,1,0,0,0,0
2361,"To celebrate a birthday, three of us went to Mare anticipating great food.",0,1,0,0,0
1317,"But for whatever reason, prices are about twice as high.",0,0,0,0,1
1281,Great atmoshere and worth every bit.,0,0,0,1,0
3456,The staff was knowledgeable and full of personality.,0,0,1,0,0
1738,Great staff.,0,0,1,0,0
1901,"Great vibe, lots of people.",0,0,0,1,0
215,Wine list is not huge but def well selected.,1,0,0,0,0
536,"Be sure to try the seasonal, and always delicious, specials.",1,0,0,0,0
1355,"Drinks got screwed up, she acted put upon.",0,0,1,0,0
1173,"At 5 dumplings for $1, you just cannot go wrong.",0,0,0,0,1
1470,But the pizza is way to expensive.,0,0,0,0,1
2457,"And the staff is also young, energeic and hot!!!!",0,0,1,0,0
1595,We had a wonderful meal at Naples 45 a month ago on a visit to NYC.,1,0,0,0,0
2150,Good drink.,1,0,0,0,0
2010,We had a girls' night dinner here for restaurant week.,0,1,0,0,0
255,My chow fun and chow see was really bland and oily.,1,0,0,0,0
3282,The grilled cheese at home afterwards was better.!!,1,0,0,0,0
2219,The red sliding doors may be unique but they do not block off the cold air from the outside.,0,0,0,1,0
1910,"The food is expensive, but worth every bite.",1,0,0,0,1
2247,In summer-eat outside on a terrace (another great feature of Suan)!!!,0,0,0,1,0
1959,We did have to wait at the bar for approx.,0,0,1,0,0
1837,"Good, fast service.",0,0,1,0,0
1296,They charge different prices all the time.,0,0,0,0,1
2245,"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.",0,1,1,0,1
1916,"It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.",0,0,0,1,0
343,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,1,0,0,0,0
2508,Love the Jazz bands on Fri and Sat.,0,0,0,1,0
492,The servers give you some sample slices of your order while you wait (shortly I might add).,0,0,1,0,0
1886,The service was ok.,0,0,1,0,0
3512,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",0,1,1,0,0
3156,"Don't expect to sit down inside though, there are only a few tables and they are always full.",0,0,0,1,0
2797,it's the only place you can get yummy authentic japanese comfort food.,1,0,0,0,0
409,We took advanatage of the half price sushi deal on saturday so it was well worth it.,0,0,0,0,1
158,We were fast to order the appetizer platter since we were very hungry.,0,1,0,0,0
3186,"The staff are attentive, and have smiles on their faces.",0,0,1,0,0
2125,"Largest and freshest pieces of sushi, and delicious!",1,0,0,0,0
3371,Even the pasta is delicious here (a rarity in New York pizza restaurants).,1,0,0,0,0
1546,"Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.",1,1,1,0,0
753,After my 3rd time the manager remembered me and treated me like an usual customer.,0,0,1,0,0
3165,now if they could only get a toaster.,0,1,0,0,0
1767,Fish is so very fresh.,1,0,0,0,0
968,"Top spot in town for Vietnamese classics, better than places that cost a lot more.",1,0,0,0,1
2300,less wait time for me!,0,0,1,0,0
1039,"The decor is really blah, and not at all hip or happening.",0,0,0,1,0
3138,"Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.",0,1,0,1,0
1547,It appears to be the owner's first venture and it shows.,0,1,0,0,0
2597,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",1,0,0,0,0
939,The food was authentic.,1,0,0,0,0
337,The worst excuse for Japanese food I've ever encountered.,0,1,0,0,0
1329,"We had reservations at 9pm, but was not seated until 10:15pm.",0,1,1,0,0
3198,We had Pam's special fried fish and it was amazing.,1,0,0,0,0
3325,There is no excuse for such lousy service!,0,0,1,0,0
3608,"So, a little inconsistency there but either way, both pizzas were really good.",1,0,0,0,0
3203,"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.",1,0,0,0,1
3499,Not enough wines by the glass either.,1,0,0,0,0
694,I had the duck breast special on my last visit and it was incredible.,1,0,0,0,0
831,I must say it's a little pricey for the food because it was not as spectacular as the view.,0,0,0,0,1
844,No gimmicks here -- the food speaks for itself in its freshness and preparation.,1,0,0,0,0
551,"We were worried we would have trouble getting in, but somehow managed to have a short wait.",0,1,1,0,0
3709,My wife had the fried shrimp which are huge and loved it.,1,0,0,0,0
1704,One should not go to Lucky Strike for the food.,1,0,0,0,0
2253,Try the green curry!!!,1,0,0,0,0
124,The food there are sastifying.,1,0,0,0,0
2657,"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).",0,1,1,0,0
920,The food was good.,1,0,0,0,0
2408,"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous.",0,0,0,1,0
304,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.,1,1,0,0,0
3154,I love to visit Murrays for my bagel fix.,0,1,0,0,0
921,The place was nice and calm.,0,0,0,1,0
532,Cheese plate is a varied delight and great bargain at $10.,1,0,0,0,1
1972,I could have drank 4 glasses of water and still been parched - so watch out.,1,0,0,0,0
553,"When we sat, we got great and fast service.",0,0,1,0,0
1681,"Most of the servers are very attentive, friendly and quite attractive.",0,0,1,0,0
1734,Service is average.,0,0,1,0,0
2295,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,0,1,0,0,0
1768,Waitstaff are very friendly.,0,0,1,0,0
3690,Will have to return to try the chocolate!,0,1,0,0,0
2163,Our first time in New York and we had to try a New York Bagel.,0,1,0,0,0
3443,service was efficient courteous.,0,0,1,0,0
2154,They are the best bagels I've had.,1,0,0,0,0
426,"Toons has recently been redone, so it's now a very attractive space.",0,0,0,1,0
2651,"We arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the PAST!",0,1,0,0,0
718,"However, I think this place is a good hang out spot.",0,0,0,1,0
523,The wine list is extensive and impressive.,1,0,0,0,0
1497,We had the most wonderful waitress.,0,0,1,0,0
2861,"While the staff at this little bistro is very friendly, I have never experienced more incompetency.",0,0,1,0,0
3001,The staff is courteous and friendly.,0,0,1,0,0
1045,Make sure you have the Spicy Scallop roll.. .,1,0,0,0,0
2895,I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar.,1,1,0,0,1
59,And even with it's Pub atmosphere they were great to my kids too!,0,0,0,1,0
1650,This big draw is the all you can sushi here for $19.95!,0,0,0,0,1
208,The specials are usually quite good too.,1,0,0,0,0
609,Really cool stauff inside.,0,0,0,1,0
602,The best burger I have had in the Village.,1,0,0,0,0
909,We visited Orsay during NY Restaurant Week and tried their $35 menu.,0,1,0,0,0
661,There is usually a wait but it is well worth it.,0,1,0,0,0
2532,Your money could easily be better spent elsewhere (Anywhere).,0,1,0,0,0
552,As always we had a great glass of wine while we waited.,1,0,0,0,0
1722,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",0,0,1,0,0
509,Service was very good and warm.,0,0,1,0,0
3629,It's just O.K. pizza.,1,0,0,0,0
2620,"The service was a bit slow, but they were very friendly.",0,0,1,0,0
46,The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.,1,0,0,0,0
656,Thius is a must for anyone who loves Shabu-Shabu.,1,0,0,0,0
1301,The food was absolutely horrible!,1,0,0,0,0
1559,Food doesn't appear to be cooked on premisis but there's a high turnover so its pretty fresh.,1,0,0,0,0
3539,"Similar to other Indian restaurants, they use the dinner special to attract customers at the door.",0,1,0,0,0
2643,"The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.",1,0,0,0,0
1655,"Not the greatest sushi place, but excellent for a $19.95 all you can eat.",1,0,0,0,1
1935,"Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.",0,1,0,0,0
1254,The Thai ice tea was amazingly smooth and yummy!,1,0,0,0,0
3021,We've never had any problems with the staff but maybe we've been lucky?,0,0,1,0,0
2230,What I didn't like was how the food came right after it was ordered.,1,0,0,0,0
574,Moderate prices.,0,0,0,0,1
3229,I think I've had some the best meals of my life at minnow.,1,0,0,0,0
1852,My biggest complaint was the un-tasty food although presented well.,1,0,0,0,0
2070,"Most importantly, food is excellent.",1,0,0,0,0
335,"The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.",0,0,1,0,0
149,It's great to go for a quick lunch either alone or with a friend.,0,1,0,0,0
452,Waiters are slow but sweet.,0,0,1,0,0
1323,The music is the best among all the Indian restaurants I have visited.,0,0,0,1,0
2906,instead ordered an ice cold beer which to me works with indian.,0,1,0,0,0
1322,one of the best Chicken Tikka Masala.,1,0,0,0,0
184,"The kitchen however, is almost always slow.",0,0,1,0,0
1328,"Also, the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do...",0,0,1,0,0
3588,people are rude bit again it's new york!,0,0,1,0,0
1473,The pizza is overpriced and soggy.,1,0,0,0,1
1675,"For the quality of food, a little too expensive.",1,0,0,0,1
3220,Here's to the fake fish tanks too...,0,0,0,1,0
2395,Its worth the wait though.,0,1,0,0,0
2063,we decided to eat in tea room which was small and cute.,0,0,0,1,0
2691,What an amazing meal and experience!,1,1,0,0,0
350,Unique apppetizers.,1,0,0,0,0
2892,"The staff has always been attentive and kind, and I've always been amazed at how they've handled all the various different group sizes that come in.",0,0,1,0,0
3227,IT is the best deal in town for a Monday night dinner at a fine restaurant.,0,0,0,0,1
3184,The Thai food is good.,1,0,0,0,0
379,Acceptable prices.,0,0,0,0,1
3005,we were seated at the sushi bar in front of yasuda.,0,1,0,0,0
3035,"As I made the title, it's an affordable restaurant for great taste.",1,0,0,0,1
2233,Definitely not worth the price!,0,0,0,0,1
2965,It's easy to get a table for a large group and you don't get hustled out.,0,0,1,0,0
3314,If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.,0,1,0,1,0
2799,and you can't beat the prices.,0,0,0,0,1
1668,Should you happen to be impressed by the cuisine definitely try it.,1,0,0,0,0
3264,"I had the black cod with yuzu sauce, which was wonderful.",1,0,0,0,0
2922,Prices too high for this cramped and unappealing resturant.,0,0,0,1,1
1357,Total hipster-wannabe attitude in an otherwise sweet spot.,0,0,1,1,0
2190,Downstairs lounge is always a good attraction,0,0,0,1,0
136,The takeout is great too since they give high quality tupperware as well.,0,0,1,0,0
2483,Could be pricey without a prix fixe meal.,0,0,0,0,1
2366,One of us actually liked the expresso - that's it.,1,0,0,0,0
3275,"Again, the waitress was awesome.",0,0,1,0,0
799,"The food was just OK, I would never go back.",1,1,0,0,0
2923,Zero ambiance to boot.,0,0,0,1,0
3392,i recommend the thai popcorn :),1,0,0,0,0
800,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.,1,1,0,0,0
896,Ummm...the beer was cold.,1,0,0,0,0
894,"Even with the prix fixe pricing, this restaurant is not worth it.",0,1,0,0,0
3253,"Good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.",0,1,0,0,0
2411,"However, their popularity has yet to slow down, and I still find myself drawn to their ambiance and delectable reputation.",0,1,0,1,0
265,It is also extremely well priced.,0,0,0,0,1
1739,Always great service!,0,0,1,0,0
2057,I am happy i did the food was awsome.,1,0,0,0,0
834,A bit breezy up there on the mezzanine from the wind coming from the tracks.,0,1,0,1,0
1968,I went to DF for Valentines Day dinner.,0,1,0,0,0
1583,I LOVED THE SHOWS.,0,1,0,1,0
3377,"Then, get ripped on free box wine.",1,0,0,0,1
2886,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,1,1,0,0,0
3565,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal.",0,1,0,0,0
1691,Good food.,1,0,0,0,0
2631,"I have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups.",0,1,0,0,0
1979,"When you want a piece of beef, head on over.",1,0,0,0,0
3137,"Also, if you don't want to sit at a certain table, you don't have to!",0,1,1,0,0
1167,As soon as I wake up on a saturday or sunday it is the first thing on my mind is when and how I will be getting to fried dumpling.,0,1,0,0,0
2997,Delicious crab cakes too.,1,0,0,0,0
36,This was the worst dining experience I've ever had.,0,1,0,0,0
2087,Just bring someone who speaks Cantonese because waiter may not understand you.,0,0,1,0,0
3150,"Food was okay, nothing great.",1,0,0,0,0
1799,Every waitress and customer who passed by me bumped into my chair.,0,1,0,0,0
657,"Always popular, always full, always a wait.",0,0,0,1,0
1433,It is run by the same Sichuan chef who started the chain in Chinatown.,0,1,0,0,0
2833,"I can't wait for summer, when they serve outside on their gigantic patio.",0,0,0,1,0
